workId,axisId,state,value,confidence,evidenceId
kingdom,comedy,known,1,0.72,ev-g1-adjudicated-kingdom
kingdom,darkness,known,3,0.94,ev-g1-adjudicated-kingdom
kingdom,mentalStress,known,2,0.91,ev-g1-adjudicated-kingdom
kingdom,romance,unknown,,,ev-g1-adjudicated-kingdom
kingdom,emotionalWarmth,known,2,0.91,ev-g1-adjudicated-kingdom
kingdom,artRealism,known,4,0.92,ev-g1-art-kingdom
kingdom,artDensity,known,4,0.94,ev-g1-art-kingdom
kingdom,visualSoftness,known,0,0.91,ev-g1-art-kingdom
kingdom,motionImpact,unknown,,,ev-g1-art-kingdom
fullmetal-alchemist,progression,known,1,0.74,ev-fullmetal-alchemist
fullmetal-alchemist,problemSolving,known,4,0.95,ev-fullmetal-alchemist
fullmetal-alchemist,strategy,known,2,0.83,ev-fullmetal-alchemist
fullmetal-alchemist,pacing,known,4,0.93,ev-fullmetal-alchemist
fullmetal-alchemist,mysteryReveal,known,4,0.96,ev-fullmetal-alchemist
fullmetal-alchemist,worldBuilding,known,4,0.96,ev-fullmetal-alchemist
fullmetal-alchemist,characterArcWeight,known,3,0.90,ev-fullmetal-alchemist
fullmetal-alchemist,relationshipStructure,known,3,0.89,ev-fullmetal-alchemist
fullmetal-alchemist,comedy,known,2,0.92,ev-fullmetal-alchemist
fullmetal-alchemist,darkness,known,4,0.97,ev-fullmetal-alchemist
fullmetal-alchemist,mentalStress,known,3,0.92,ev-fullmetal-alchemist
fullmetal-alchemist,romance,known,0,0.88,ev-fullmetal-alchemist
fullmetal-alchemist,emotionalWarmth,known,3,0.89,ev-fullmetal-alchemist
fullmetal-alchemist,artRealism,known,2,0.90,ev-g1-art-fullmetal-alchemist
fullmetal-alchemist,artDensity,known,2,0.89,ev-g1-art-fullmetal-alchemist
fullmetal-alchemist,visualSoftness,known,1,0.86,ev-g1-art-fullmetal-alchemist
fullmetal-alchemist,motionImpact,known,4,0.94,ev-g1-art-fullmetal-alchemist
death-note,progression,known,1,0.72,ev-death-note
death-note,problemSolving,known,4,0.99,ev-death-note
death-note,strategy,known,4,0.98,ev-death-note
death-note,pacing,known,4,0.94,ev-death-note
death-note,mysteryReveal,known,4,0.98,ev-death-note
death-note,worldBuilding,known,3,0.90,ev-death-note
death-note,characterArcWeight,known,2,0.85,ev-death-note
death-note,relationshipStructure,known,3,0.88,ev-death-note
death-note,comedy,known,0,0.91,ev-death-note
death-note,darkness,known,4,0.99,ev-death-note
death-note,mentalStress,known,4,0.97,ev-death-note
death-note,romance,known,0,0.95,ev-death-note
death-note,emotionalWarmth,known,0,0.94,ev-death-note
death-note,artRealism,known,4,0.95,ev-g1-art-death-note
death-note,artDensity,known,3,0.88,ev-g1-art-death-note
death-note,visualSoftness,known,1,0.87,ev-g1-art-death-note
death-note,motionImpact,unknown,,,ev-g1-art-death-note
spy-family,progression,known,2,0.82,ev-spy-family
spy-family,problemSolving,known,3,0.88,ev-spy-family
spy-family,strategy,known,3,0.91,ev-spy-family
spy-family,pacing,known,4,0.93,ev-spy-family
spy-family,mysteryReveal,known,2,0.78,ev-spy-family
spy-family,worldBuilding,known,3,0.86,ev-spy-family
spy-family,characterArcWeight,known,3,0.90,ev-spy-family
spy-family,relationshipStructure,known,3,0.91,ev-spy-family
spy-family,comedy,known,4,0.98,ev-spy-family
spy-family,darkness,known,2,0.88,ev-spy-family
spy-family,mentalStress,known,1,0.84,ev-spy-family
spy-family,romance,known,1,0.75,ev-spy-family
spy-family,emotionalWarmth,known,4,0.95,ev-spy-family
spy-family,artRealism,known,2,0.88,ev-g1-art-spy-family
spy-family,artDensity,known,2,0.88,ev-g1-art-spy-family
spy-family,visualSoftness,known,3,0.87,ev-g1-art-spy-family
spy-family,motionImpact,unknown,,,ev-g1-art-spy-family
frieren,progression,known,1,0.76,ev-frieren
frieren,problemSolving,known,2,0.83,ev-frieren
frieren,strategy,known,1,0.78,ev-frieren
frieren,pacing,known,3,0.91,ev-frieren
frieren,mysteryReveal,known,2,0.82,ev-frieren
frieren,worldBuilding,known,4,0.95,ev-frieren
frieren,characterArcWeight,known,4,0.98,ev-frieren
frieren,relationshipStructure,known,2,0.94,ev-frieren
frieren,comedy,known,2,0.90,ev-frieren
frieren,darkness,known,2,0.92,ev-frieren
frieren,mentalStress,known,1,0.87,ev-frieren
frieren,romance,unknown,,,ev-frieren
frieren,emotionalWarmth,known,4,0.97,ev-frieren
frieren,artRealism,known,2,0.91,ev-g1-art-frieren
frieren,artDensity,known,2,0.89,ev-g1-art-frieren
frieren,visualSoftness,known,3,0.92,ev-g1-art-frieren
frieren,motionImpact,unknown,,,ev-g1-art-frieren
chainsaw-man,progression,known,1,0.79,ev-chainsaw-man
chainsaw-man,problemSolving,known,2,0.88,ev-chainsaw-man
chainsaw-man,strategy,known,1,0.84,ev-chainsaw-man
chainsaw-man,pacing,known,4,0.99,ev-chainsaw-man
chainsaw-man,mysteryReveal,known,2,0.92,ev-chainsaw-man
chainsaw-man,worldBuilding,known,3,0.95,ev-chainsaw-man
chainsaw-man,characterArcWeight,known,3,0.92,ev-chainsaw-man
chainsaw-man,relationshipStructure,known,3,0.94,ev-chainsaw-man
chainsaw-man,comedy,known,3,0.97,ev-chainsaw-man
chainsaw-man,darkness,known,4,0.99,ev-chainsaw-man
chainsaw-man,mentalStress,known,3,0.94,ev-chainsaw-man
chainsaw-man,romance,known,2,0.93,ev-chainsaw-man
chainsaw-man,emotionalWarmth,known,1,0.86,ev-chainsaw-man
chainsaw-man,artRealism,known,2,0.91,ev-g1-art-chainsaw-man
chainsaw-man,artDensity,known,2,0.91,ev-g1-art-chainsaw-man
chainsaw-man,visualSoftness,known,0,0.98,ev-g1-art-chainsaw-man
chainsaw-man,motionImpact,known,4,0.99,ev-g1-art-chainsaw-man
blue-lock,progression,known,4,0.98,ev-g1-adjudicated-blue-lock
blue-lock,problemSolving,known,3,0.90,ev-g1-adjudicated-blue-lock
blue-lock,strategy,known,2,0.94,ev-g1-adjudicated-blue-lock
blue-lock,pacing,known,4,0.95,ev-g1-adjudicated-blue-lock
blue-lock,mysteryReveal,known,0,0.88,ev-g1-adjudicated-blue-lock
blue-lock,worldBuilding,known,2,0.94,ev-g1-adjudicated-blue-lock
blue-lock,characterArcWeight,known,3,0.93,ev-g1-adjudicated-blue-lock
blue-lock,relationshipStructure,known,2,0.93,ev-g1-adjudicated-blue-lock
blue-lock,comedy,known,1,0.62,ev-g1-adjudicated-blue-lock
blue-lock,darkness,known,1,0.86,ev-g1-adjudicated-blue-lock
blue-lock,mentalStress,known,4,0.97,ev-g1-adjudicated-blue-lock
blue-lock,romance,unknown,,,ev-g1-adjudicated-blue-lock
blue-lock,emotionalWarmth,unknown,,,ev-g1-adjudicated-blue-lock
blue-lock,artRealism,known,3,0.94,ev-g1-art-blue-lock
blue-lock,artDensity,known,3,0.96,ev-g1-art-blue-lock
blue-lock,visualSoftness,known,0,0.98,ev-g1-art-blue-lock
blue-lock,motionImpact,known,4,0.99,ev-g1-art-blue-lock
monster,progression,known,0,0.88,ev-g1-adjudicated-monster
monster,problemSolving,known,3,0.86,ev-g1-adjudicated-monster
monster,strategy,known,1,0.78,ev-g1-adjudicated-monster
monster,pacing,known,3,0.90,ev-g1-adjudicated-monster
monster,mysteryReveal,known,4,0.99,ev-g1-adjudicated-monster
monster,worldBuilding,known,2,0.90,ev-g1-adjudicated-monster
monster,characterArcWeight,known,4,0.96,ev-g1-adjudicated-monster
monster,relationshipStructure,known,3,0.88,ev-g1-adjudicated-monster
monster,comedy,known,0,0.90,ev-g1-adjudicated-monster
monster,darkness,known,4,0.99,ev-g1-adjudicated-monster
monster,mentalStress,known,4,0.98,ev-g1-adjudicated-monster
monster,romance,known,1,0.86,ev-g1-adjudicated-monster
monster,emotionalWarmth,unknown,,,ev-g1-adjudicated-monster
monster,artRealism,known,4,0.99,ev-g1-art-monster
monster,artDensity,known,3,0.97,ev-g1-art-monster
monster,visualSoftness,known,1,0.95,ev-g1-art-monster
monster,motionImpact,unknown,,,ev-g1-art-monster
yotsuba-to,progression,known,1,0.80,ev-yotsuba-to
yotsuba-to,problemSolving,known,0,0.93,ev-yotsuba-to
yotsuba-to,strategy,known,0,0.99,ev-yotsuba-to
yotsuba-to,pacing,known,0,0.99,ev-yotsuba-to
yotsuba-to,mysteryReveal,known,0,0.99,ev-yotsuba-to
yotsuba-to,worldBuilding,known,0,0.98,ev-yotsuba-to
yotsuba-to,characterArcWeight,known,2,0.90,ev-yotsuba-to
yotsuba-to,relationshipStructure,known,2,0.95,ev-yotsuba-to
yotsuba-to,comedy,known,4,0.99,ev-yotsuba-to
yotsuba-to,darkness,known,0,0.99,ev-yotsuba-to
yotsuba-to,mentalStress,known,0,0.99,ev-yotsuba-to
yotsuba-to,romance,known,0,0.99,ev-yotsuba-to
yotsuba-to,emotionalWarmth,known,4,0.99,ev-yotsuba-to
yotsuba-to,artRealism,known,3,0.97,ev-g1-art-yotsuba-to
yotsuba-to,artDensity,known,2,0.95,ev-g1-art-yotsuba-to
yotsuba-to,visualSoftness,known,3,0.98,ev-g1-art-yotsuba-to
yotsuba-to,motionImpact,known,2,0.92,ev-g1-art-yotsuba-to
blame,progression,known,0,0.91,ev-blame
blame,problemSolving,known,2,0.82,ev-blame
blame,strategy,known,0,0.91,ev-blame
blame,pacing,known,2,0.84,ev-blame
blame,mysteryReveal,known,3,0.89,ev-blame
blame,worldBuilding,known,4,0.99,ev-blame
blame,characterArcWeight,known,0,0.92,ev-blame
blame,relationshipStructure,known,1,0.88,ev-blame
blame,comedy,known,0,0.99,ev-blame
blame,darkness,known,4,0.99,ev-blame
blame,mentalStress,known,1,0.84,ev-blame
blame,romance,known,0,0.97,ev-blame
blame,emotionalWarmth,known,0,0.95,ev-blame
blame,artRealism,known,3,0.91,ev-g1-art-blame
blame,artDensity,known,4,0.99,ev-g1-art-blame
blame,visualSoftness,known,0,0.97,ev-g1-art-blame
blame,motionImpact,known,4,0.96,ev-g1-art-blame
one-piece,progression,known,2,0.84,ev-one-piece
one-piece,problemSolving,known,2,0.80,ev-one-piece
one-piece,strategy,known,0,0.78,ev-one-piece
one-piece,pacing,known,4,0.92,ev-one-piece
one-piece,mysteryReveal,known,2,0.78,ev-one-piece
one-piece,worldBuilding,known,4,0.92,ev-one-piece
one-piece,characterArcWeight,known,4,0.88,ev-one-piece
one-piece,relationshipStructure,known,2,0.86,ev-one-piece
one-piece,comedy,known,4,0.94,ev-one-piece
one-piece,darkness,known,2,0.84,ev-one-piece
one-piece,mentalStress,known,1,0.78,ev-one-piece
one-piece,romance,known,0,0.88,ev-one-piece
one-piece,emotionalWarmth,known,4,0.90,ev-one-piece
one-piece,artRealism,known,0,0.86,ev-g1-art-one-piece
one-piece,artDensity,known,2,0.80,ev-g1-art-one-piece
one-piece,visualSoftness,known,0,0.82,ev-g1-art-one-piece
one-piece,motionImpact,unknown,,,ev-g1-art-one-piece
naruto,progression,known,4,0.90,ev-naruto
naruto,problemSolving,known,2,0.84,ev-naruto
naruto,strategy,known,2,0.84,ev-naruto
naruto,pacing,known,4,0.91,ev-naruto
naruto,mysteryReveal,known,2,0.80,ev-naruto
naruto,worldBuilding,known,4,0.91,ev-naruto
naruto,characterArcWeight,known,4,0.90,ev-naruto
naruto,relationshipStructure,known,2,0.86,ev-naruto
naruto,comedy,known,4,0.90,ev-naruto
naruto,darkness,known,2,0.86,ev-naruto
naruto,mentalStress,known,2,0.82,ev-naruto
naruto,romance,known,1,0.78,ev-naruto
naruto,emotionalWarmth,known,4,0.88,ev-naruto
naruto,artRealism,known,2,0.84,ev-g1-art-naruto
naruto,artDensity,known,2,0.82,ev-g1-art-naruto
naruto,visualSoftness,known,2,0.80,ev-g1-art-naruto
naruto,motionImpact,unknown,,,ev-g1-art-naruto
dragon-ball,progression,known,2,0.84,ev-dragon-ball
dragon-ball,problemSolving,known,2,0.84,ev-dragon-ball
dragon-ball,strategy,known,0,0.84,ev-dragon-ball
dragon-ball,pacing,known,4,0.94,ev-dragon-ball
dragon-ball,mysteryReveal,known,0,0.86,ev-dragon-ball
dragon-ball,worldBuilding,known,2,0.86,ev-dragon-ball
dragon-ball,characterArcWeight,known,2,0.84,ev-dragon-ball
dragon-ball,relationshipStructure,known,2,0.84,ev-dragon-ball
dragon-ball,comedy,known,4,0.96,ev-dragon-ball
dragon-ball,darkness,known,0,0.92,ev-dragon-ball
dragon-ball,mentalStress,known,0,0.92,ev-dragon-ball
dragon-ball,romance,known,2,0.80,ev-dragon-ball
dragon-ball,emotionalWarmth,known,2,0.84,ev-dragon-ball
dragon-ball,artRealism,known,0,0.90,ev-g1-art-dragon-ball
dragon-ball,artDensity,known,2,0.84,ev-g1-art-dragon-ball
dragon-ball,visualSoftness,known,2,0.84,ev-g1-art-dragon-ball
dragon-ball,motionImpact,unknown,,,ev-g1-art-dragon-ball
attack-on-titan,progression,known,2,0.80,ev-attack-on-titan
attack-on-titan,problemSolving,known,2,0.84,ev-attack-on-titan
attack-on-titan,strategy,known,2,0.82,ev-attack-on-titan
attack-on-titan,pacing,known,4,0.94,ev-attack-on-titan
attack-on-titan,mysteryReveal,known,4,0.90,ev-attack-on-titan
attack-on-titan,worldBuilding,known,4,0.94,ev-attack-on-titan
attack-on-titan,characterArcWeight,known,4,0.92,ev-attack-on-titan
attack-on-titan,relationshipStructure,known,4,0.90,ev-attack-on-titan
attack-on-titan,comedy,known,0,0.94,ev-attack-on-titan
attack-on-titan,darkness,known,4,0.98,ev-attack-on-titan
attack-on-titan,mentalStress,known,4,0.96,ev-attack-on-titan
attack-on-titan,romance,known,0,0.90,ev-attack-on-titan
attack-on-titan,emotionalWarmth,known,2,0.82,ev-attack-on-titan
attack-on-titan,artRealism,known,2,0.80,ev-g1-art-attack-on-titan
attack-on-titan,artDensity,known,2,0.78,ev-g1-art-attack-on-titan
attack-on-titan,visualSoftness,known,0,0.90,ev-g1-art-attack-on-titan
attack-on-titan,motionImpact,unknown,,,ev-g1-art-attack-on-titan
demon-slayer,progression,known,4,0.90,ev-demon-slayer
demon-slayer,problemSolving,known,2,0.84,ev-demon-slayer
demon-slayer,strategy,known,2,0.82,ev-demon-slayer
demon-slayer,pacing,known,4,0.92,ev-demon-slayer
demon-slayer,mysteryReveal,known,2,0.80,ev-demon-slayer
demon-slayer,worldBuilding,known,4,0.90,ev-demon-slayer
demon-slayer,characterArcWeight,known,4,0.92,ev-demon-slayer
demon-slayer,relationshipStructure,known,2,0.86,ev-demon-slayer
demon-slayer,comedy,known,2,0.86,ev-demon-slayer
demon-slayer,darkness,known,4,0.94,ev-demon-slayer
demon-slayer,mentalStress,known,2,0.84,ev-demon-slayer
demon-slayer,romance,known,0,0.92,ev-demon-slayer
demon-slayer,emotionalWarmth,known,4,0.92,ev-demon-slayer
demon-slayer,artRealism,known,2,0.82,ev-g1-art-demon-slayer
demon-slayer,artDensity,known,2,0.80,ev-g1-art-demon-slayer
demon-slayer,visualSoftness,known,2,0.82,ev-g1-art-demon-slayer
demon-slayer,motionImpact,unknown,,,ev-g1-art-demon-slayer
jujutsu-kaisen,progression,known,2,0.84,ev-jujutsu-kaisen
jujutsu-kaisen,problemSolving,known,2,0.84,ev-jujutsu-kaisen
jujutsu-kaisen,strategy,known,2,0.84,ev-jujutsu-kaisen
jujutsu-kaisen,pacing,known,4,0.94,ev-jujutsu-kaisen
jujutsu-kaisen,mysteryReveal,known,2,0.82,ev-jujutsu-kaisen
jujutsu-kaisen,worldBuilding,known,4,0.92,ev-jujutsu-kaisen
jujutsu-kaisen,characterArcWeight,known,2,0.84,ev-jujutsu-kaisen
jujutsu-kaisen,relationshipStructure,known,2,0.86,ev-jujutsu-kaisen
jujutsu-kaisen,comedy,known,2,0.86,ev-jujutsu-kaisen
jujutsu-kaisen,darkness,known,4,0.96,ev-jujutsu-kaisen
jujutsu-kaisen,mentalStress,known,4,0.92,ev-jujutsu-kaisen
jujutsu-kaisen,romance,known,0,0.94,ev-jujutsu-kaisen
jujutsu-kaisen,emotionalWarmth,known,2,0.82,ev-jujutsu-kaisen
jujutsu-kaisen,artRealism,known,2,0.84,ev-g1-art-jujutsu-kaisen
jujutsu-kaisen,artDensity,known,2,0.82,ev-g1-art-jujutsu-kaisen
jujutsu-kaisen,visualSoftness,known,0,0.88,ev-g1-art-jujutsu-kaisen
jujutsu-kaisen,motionImpact,unknown,,,ev-g1-art-jujutsu-kaisen
my-hero-academia,progression,known,4,0.94,ev-my-hero-academia
my-hero-academia,problemSolving,known,2,0.84,ev-my-hero-academia
my-hero-academia,strategy,known,2,0.86,ev-my-hero-academia
my-hero-academia,pacing,known,4,0.92,ev-my-hero-academia
my-hero-academia,mysteryReveal,known,0,0.86,ev-my-hero-academia
my-hero-academia,worldBuilding,known,4,0.92,ev-my-hero-academia
my-hero-academia,characterArcWeight,known,4,0.92,ev-my-hero-academia
my-hero-academia,relationshipStructure,known,2,0.90,ev-my-hero-academia
my-hero-academia,comedy,known,2,0.86,ev-my-hero-academia
my-hero-academia,darkness,known,2,0.84,ev-my-hero-academia
my-hero-academia,mentalStress,known,2,0.82,ev-my-hero-academia
my-hero-academia,romance,known,1,0.76,ev-my-hero-academia
my-hero-academia,emotionalWarmth,known,2,0.90,ev-my-hero-academia
my-hero-academia,artRealism,known,1,0.90,ev-g1-art-my-hero-academia
my-hero-academia,artDensity,known,3,0.86,ev-g1-art-my-hero-academia
my-hero-academia,visualSoftness,known,1,0.87,ev-g1-art-my-hero-academia
my-hero-academia,motionImpact,known,4,0.94,ev-g1-art-my-hero-academia
hunter-x-hunter,progression,known,2,0.84,ev-hunter-x-hunter
hunter-x-hunter,problemSolving,known,4,0.92,ev-hunter-x-hunter
hunter-x-hunter,strategy,known,2,0.90,ev-hunter-x-hunter
hunter-x-hunter,pacing,known,4,0.92,ev-hunter-x-hunter
hunter-x-hunter,mysteryReveal,known,2,0.82,ev-hunter-x-hunter
hunter-x-hunter,worldBuilding,known,4,0.92,ev-hunter-x-hunter
hunter-x-hunter,characterArcWeight,known,4,0.88,ev-hunter-x-hunter
hunter-x-hunter,relationshipStructure,known,2,0.88,ev-hunter-x-hunter
hunter-x-hunter,comedy,known,2,0.84,ev-hunter-x-hunter
hunter-x-hunter,darkness,known,2,0.84,ev-hunter-x-hunter
hunter-x-hunter,mentalStress,known,2,0.82,ev-hunter-x-hunter
hunter-x-hunter,romance,known,0,0.92,ev-hunter-x-hunter
hunter-x-hunter,emotionalWarmth,known,4,0.88,ev-hunter-x-hunter
hunter-x-hunter,artRealism,known,2,0.82,ev-g1-art-hunter-x-hunter
hunter-x-hunter,artDensity,known,2,0.82,ev-g1-art-hunter-x-hunter
hunter-x-hunter,visualSoftness,known,2,0.82,ev-g1-art-hunter-x-hunter
hunter-x-hunter,motionImpact,unknown,,,ev-g1-art-hunter-x-hunter
jojo-bizarre-adventure,progression,known,2,0.84,ev-g1-adjudicated-jojo-bizarre-adventure
jojo-bizarre-adventure,problemSolving,known,2,0.80,ev-g1-adjudicated-jojo-bizarre-adventure
jojo-bizarre-adventure,strategy,known,2,0.76,ev-g1-adjudicated-jojo-bizarre-adventure
jojo-bizarre-adventure,pacing,known,4,0.93,ev-g1-adjudicated-jojo-bizarre-adventure
jojo-bizarre-adventure,mysteryReveal,known,4,0.92,ev-g1-adjudicated-jojo-bizarre-adventure
jojo-bizarre-adventure,worldBuilding,known,2,0.88,ev-g1-adjudicated-jojo-bizarre-adventure
jojo-bizarre-adventure,characterArcWeight,known,4,0.92,ev-g1-adjudicated-jojo-bizarre-adventure
jojo-bizarre-adventure,relationshipStructure,known,2,0.88,ev-g1-adjudicated-jojo-bizarre-adventure
jojo-bizarre-adventure,comedy,known,2,0.76,ev-g1-adjudicated-jojo-bizarre-adventure
jojo-bizarre-adventure,darkness,known,4,0.96,ev-g1-adjudicated-jojo-bizarre-adventure
jojo-bizarre-adventure,mentalStress,known,3,0.86,ev-g1-adjudicated-jojo-bizarre-adventure
jojo-bizarre-adventure,romance,known,2,0.72,ev-g1-adjudicated-jojo-bizarre-adventure
jojo-bizarre-adventure,emotionalWarmth,known,2,0.82,ev-g1-adjudicated-jojo-bizarre-adventure
jojo-bizarre-adventure,artRealism,known,4,0.90,ev-g1-art-jojo-bizarre-adventure
jojo-bizarre-adventure,artDensity,known,4,0.88,ev-g1-art-jojo-bizarre-adventure
jojo-bizarre-adventure,visualSoftness,known,0,0.90,ev-g1-art-jojo-bizarre-adventure
jojo-bizarre-adventure,motionImpact,unknown,,,ev-g1-art-jojo-bizarre-adventure
berserk,progression,unknown,,,ev-g1-adjudicated-berserk
berserk,problemSolving,known,0,0.86,ev-g1-adjudicated-berserk
berserk,strategy,known,0,0.82,ev-g1-adjudicated-berserk
berserk,pacing,known,4,0.90,ev-g1-adjudicated-berserk
berserk,mysteryReveal,known,4,0.91,ev-g1-adjudicated-berserk
berserk,worldBuilding,known,4,0.91,ev-g1-adjudicated-berserk
berserk,characterArcWeight,known,3,0.86,ev-g1-adjudicated-berserk
berserk,relationshipStructure,known,1,0.90,ev-g1-adjudicated-berserk
berserk,comedy,known,2,0.80,ev-g1-adjudicated-berserk
berserk,darkness,known,4,0.99,ev-g1-adjudicated-berserk
berserk,mentalStress,known,3,0.88,ev-g1-adjudicated-berserk
berserk,romance,unknown,,,ev-g1-adjudicated-berserk
berserk,emotionalWarmth,known,1,0.78,ev-g1-adjudicated-berserk
berserk,artRealism,known,3,0.86,ev-g1-art-berserk
berserk,artDensity,known,4,0.91,ev-g1-art-berserk
berserk,visualSoftness,known,0,0.88,ev-g1-art-berserk
berserk,motionImpact,unknown,,,ev-g1-art-berserk
vinland-saga,progression,known,2,0.82,ev-vinland-saga
vinland-saga,problemSolving,known,2,0.82,ev-vinland-saga
vinland-saga,strategy,known,2,0.84,ev-vinland-saga
vinland-saga,pacing,known,4,0.92,ev-vinland-saga
vinland-saga,mysteryReveal,known,0,0.84,ev-vinland-saga
vinland-saga,worldBuilding,known,4,0.94,ev-vinland-saga
vinland-saga,characterArcWeight,known,4,0.94,ev-vinland-saga
vinland-saga,relationshipStructure,known,4,0.90,ev-vinland-saga
vinland-saga,comedy,known,0,0.88,ev-vinland-saga
vinland-saga,darkness,known,4,0.96,ev-vinland-saga
vinland-saga,mentalStress,known,4,0.92,ev-vinland-saga
vinland-saga,romance,known,0,0.92,ev-vinland-saga
vinland-saga,emotionalWarmth,known,2,0.82,ev-vinland-saga
vinland-saga,artRealism,known,3,0.88,ev-g1-art-vinland-saga
vinland-saga,artDensity,known,4,0.93,ev-g1-art-vinland-saga
vinland-saga,visualSoftness,known,1,0.82,ev-g1-art-vinland-saga
vinland-saga,motionImpact,known,4,0.86,ev-g1-art-vinland-saga
vagabond,progression,known,4,0.92,ev-vagabond
vagabond,problemSolving,known,2,0.82,ev-vagabond
vagabond,strategy,known,2,0.84,ev-vagabond
vagabond,pacing,known,2,0.86,ev-vagabond
vagabond,mysteryReveal,known,0,0.86,ev-vagabond
vagabond,worldBuilding,known,2,0.82,ev-vagabond
vagabond,characterArcWeight,known,4,0.94,ev-vagabond
vagabond,relationshipStructure,known,2,0.84,ev-vagabond
vagabond,comedy,known,0,0.88,ev-vagabond
vagabond,darkness,known,4,0.94,ev-vagabond
vagabond,mentalStress,known,4,0.90,ev-vagabond
vagabond,romance,known,2,0.82,ev-vagabond
vagabond,emotionalWarmth,known,2,0.80,ev-vagabond
vagabond,artRealism,known,4,0.96,ev-g1-art-vagabond
vagabond,artDensity,known,4,0.94,ev-g1-art-vagabond
vagabond,visualSoftness,known,0,0.94,ev-g1-art-vagabond
vagabond,motionImpact,unknown,,,ev-g1-art-vagabond-motion
golden-kamuy,progression,known,0,0.88,ev-golden-kamuy
golden-kamuy,problemSolving,known,4,0.92,ev-golden-kamuy
golden-kamuy,strategy,known,2,0.86,ev-golden-kamuy
golden-kamuy,pacing,known,4,0.92,ev-golden-kamuy
golden-kamuy,mysteryReveal,known,4,0.92,ev-golden-kamuy
golden-kamuy,worldBuilding,known,4,0.94,ev-golden-kamuy
golden-kamuy,characterArcWeight,known,4,0.90,ev-golden-kamuy
golden-kamuy,relationshipStructure,known,4,0.90,ev-golden-kamuy
golden-kamuy,comedy,known,4,0.94,ev-golden-kamuy
golden-kamuy,darkness,known,4,0.92,ev-golden-kamuy
golden-kamuy,mentalStress,known,2,0.82,ev-golden-kamuy
golden-kamuy,romance,known,0,0.88,ev-golden-kamuy
golden-kamuy,emotionalWarmth,known,4,0.90,ev-golden-kamuy
golden-kamuy,artRealism,known,4,0.92,ev-g1-art-golden-kamuy
golden-kamuy,artDensity,known,4,0.90,ev-g1-art-golden-kamuy
golden-kamuy,visualSoftness,known,0,0.90,ev-g1-art-golden-kamuy
golden-kamuy,motionImpact,known,4,0.93,ev-g1-art-golden-kamuy
made-in-abyss,progression,known,2,0.84,ev-made-in-abyss
made-in-abyss,problemSolving,known,2,0.86,ev-made-in-abyss
made-in-abyss,strategy,known,0,0.82,ev-made-in-abyss
made-in-abyss,pacing,known,4,0.90,ev-made-in-abyss
made-in-abyss,mysteryReveal,known,4,0.93,ev-made-in-abyss
made-in-abyss,worldBuilding,known,4,0.95,ev-made-in-abyss
made-in-abyss,characterArcWeight,known,2,0.84,ev-made-in-abyss
made-in-abyss,relationshipStructure,known,2,0.88,ev-made-in-abyss
made-in-abyss,comedy,known,2,0.82,ev-made-in-abyss
made-in-abyss,darkness,known,4,0.92,ev-made-in-abyss
made-in-abyss,mentalStress,known,4,0.90,ev-made-in-abyss
made-in-abyss,romance,known,0,0.88,ev-made-in-abyss
made-in-abyss,emotionalWarmth,known,2,0.86,ev-made-in-abyss
